participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.anagram_question1,player.distanceScale_before,player.overlapScale_before,player.anagram_question1_solution,player.anagram_hidden,player.anagram_score,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
28,6mlh3qvi,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.915838+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,rm0bbdrh,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.934798+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,xgamygk7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 15:37:54.953861+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,g1ua1q1b,,,3S1L4CQSFXD70UIRZ7TQUF80ASAFA7,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,xr0e5x1j,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:34:01.431568+00:00,0,1,A2W3KKNN3CAY66,3PIWWX1FJKE1S95L262QRWZV14ZJJU,294,1,a__d,65,61,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,ruuof6f9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:34:09.636432+00:00,0,1,A32LNVRHDOWZNU,3PDJHANYK6OTD8VOUN5G6FEB26BH6H,339,2,a__d,93,95,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,mpw6xtbm,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:34:13.975588+00:00,0,1,ARIY7R4C3ZUIO,3T3IWE1XG7VCSZ539Q03Q3YQD1ITQ0,338,3,a__d,-7,0,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,ek188zw3,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:34:30.445398+00:00,0,1,A3I8SB05PWN7HO,33FBRBDW6P7P0E3W1AODF2DMV9WC8P,277,4,a__d,125,100,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,saqf5yxv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:34:44.582611+00:00,0,1,A1S7O6TI4HDJXF,38BQUHLA9X85US23LG7NFK8Y4S4OMM,250,5,a__d,47,39,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,0ly20hc9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:34:57.317057+00:00,0,1,A3IOFG2ZL7ILP4,3137ONMDKHDJQRTSGZ6WX3UN44MEG0,70,6,,9999,9999,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,1m07pm9j,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:35:49.267361+00:00,0,1,AY8WSXD2Z78AV,36TFCYNS45I6WNFKVAE66SRVZAAXHR,0,7,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,vftuwh39,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:36:28.002052+00:00,0,1,A2Z5EYXYLY5RKB,35GCEFQ6I6WG7A80H7DPZJ6WO5QZ3J,272,8,a__d,125,100,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,lq8le8oz,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:37:17.626454+00:00,0,1,A3VWKJTBNBMXM,30X31N5D64YJQJL7VUYRQYNZ70ISA3,19,9,,9999,9999,a__d,0,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,wba7fzz4,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:37:20.846055+00:00,0,1,AKTWA4NBCUQMV,3WLEIWSYHPP5V7CN7LTDG2XZM1A2HM,0,10,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,h0d3wgt7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:37:29.981299+00:00,0,1,A1OSRB1Q63XXWZ,354P56DE9LB17HN9ORM7G7L96SD7SS,202,11,a__d,10,4,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,7gm6ex2t,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:38:20.421126+00:00,0,1,A23XJ8I86R0O3B,3WLEIWSYHPP5V7CN7LTDG2XZM1A2HM,221,12,a__d,125,100,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,c8vkhha8,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:38:46.964465+00:00,0,1,A13TXQMAQ7GPQR,3AQF3RZ559Q9ZC4IZXHG3U2YMRZ6F9,251,13,a__d,26,17,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,kgo6mj03,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:38:56.090556+00:00,0,1,AYRZAHWX98ACM,3WQ3B2KGE9OOF9R5OPJ3P8KWZIRB1Y,252,14,a__d,54,47,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,wnpdmbq9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:38:56.482148+00:00,0,1,A804OG7OK3NFM,36ZN444YTS6JY9CC019VNR1HNJLIO1,243,15,a__d,30,20,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,v1nkt0dx,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:39:55.811385+00:00,0,1,ACSS93E03ZUGX,3JZQSN0I3RIBW5TOBAQ2FLFNG52GFL,352,16,a__d,60,55,a__d,5,1,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,5i3wov87,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.474302+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,il1io024,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.496833+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
19,be8e6uct,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.517007+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,liv9opqp,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.536919+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,3v982dpp,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.557144+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,t4mx61rc,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.576924+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,0ayk9ixc,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.596545+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,b8kcppiu,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.617712+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,mwdpi3ya,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.636822+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,g03n4tvr,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.656373+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,y4i0id0s,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.675327+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,wf09xhli,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.694873+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,zz9id8er,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.714106+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,m9ojw876,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 16:41:14.732891+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,7otptmk2,,,375VSR8FVWH54SV82U9JSXDSM1WRZJ,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,39oy1efo,,0,0,32,,,,,,0,0,,,0,1,,,,a__d,,,0,1,1,ws7hvfar,,,,,,1
2,l0mpk7rb,,0,0,32,,,,,,0,0,,,0,2,,,,a__d,,,0,1,1,ws7hvfar,,,,,,1
3,3p8kxjdb,,0,0,32,,,,,,0,0,,,0,3,,,,a__d,,,0,1,1,ws7hvfar,,,,,,1
1,e7xtg0xc,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 19:52:10.216959+00:00,0,1,AVHYO1W322F8S,3180JW2OT5KTLAQ0D4YWQMGQJ52J5A,0,1,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,ix6ibvbz,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 19:52:21.930411+00:00,0,1,A1QG4WF9ZTZTK2,3Z4XG4ZF49ZD3CERS6K0TFYWWTI8XP,324,2,a__d,17,9,a__d,5,1,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,7x6bohx7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 19:52:39.288862+00:00,0,1,A2KLJKDG90K1PP,3L4PIM1GQUO8LMJXWBC23A0AOR0YRX,0,3,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,haw0irc7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 19:53:04.954324+00:00,0,1,A3MD34XEB4H6JF,3NPI0JQDAPDRSN4O9DLEQY8G87UTPB,215,4,a__d,8,3,a__d,5,1,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,m4x1nzbi,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 19:54:00.003618+00:00,0,1,A3AN9828C2VIDG,3Z4AIRP3C7LVSCU6TLBLE5BOINCX1U,72,5,a__d,125,100,a__d,5,1,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,kh67gjxi,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 19:54:13.619334+00:00,0,1,ASTWEY4TK6TFM,3HWRJOOET6AMGW2JBZ0DMHDQSHESE0,280,6,a__d,-50,0,a__d,5,1,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,9a6nohpw,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 19:59:20.569751+00:00,0,1,A3LVZAAXAWIH3J,3LKC68YZ3BB1Z4WHPIDAOIAP2WHWOO,218,7,a__d,6,2,a__d,5,1,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,4wqvp8r7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.443127+00:00,0,1,,,0,8,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,6kc9925v,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.465214+00:00,0,1,,,0,9,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,skbrsvtu,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.484212+00:00,0,1,,,0,10,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,989nrz5s,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.503189+00:00,0,1,,,0,11,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,l1r95sb1,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.522173+00:00,0,1,,,0,12,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,m9ebmw5z,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.541259+00:00,0,1,,,0,13,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,n3vb8qw5,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.560317+00:00,0,1,,,0,14,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,hof6lrzl,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.579201+00:00,0,1,,,0,15,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,nojvvk4q,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.598477+00:00,0,1,,,0,16,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,dwobrv7r,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.617477+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,nj1af1gs,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.636913+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
19,vudllusp,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.655389+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,xvzd4b6x,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.676417+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,30zgxsf7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.694769+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,wxbb5ct0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.713896+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,9jc2ckrr,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.732508+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,i7sox426,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.751895+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,51sccws5,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.770846+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,q9ms8z2w,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.791569+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,vi6af6u1,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.809939+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,jg3iw9uy,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.828877+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,ga7r6or8,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.847551+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,0yz4j449,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-30 20:00:08.866311+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,624bh00r,,,3X7837UUAD6MIUSKSK3ZT8Y67HK6JW,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,fbjsj3rq,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:48:55.630860+00:00,0,1,A3O8NBM8GZ0QHW,3DBQWDE4Y76P40HLS2QOJTX7SWR5NY,240,1,a__d,9999,9999,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,m98i1pr9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:49:04.586822+00:00,0,1,A375MUJXICXVUQ,3GFK2QRXXAPFRUQZK3HBFCAYL8V5WP,312,2,a__d,28,18,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,z3bb5333,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:49:19.365334+00:00,0,1,A2D0S31W90FZYV,3UNH76FOCTDHO665R3GLHB60IBLMYV,54,3,,125,100,a__d,0,,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,p7uoo3ak,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:50:11.188179+00:00,0,1,A1FJKYOF7F7AQF,3W92K5RLWVP2C5QUUTCFTARKEZTV55,235,4,a__d,21,12,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,38j5lhb0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:51:01.496178+00:00,0,1,A27KZJJR9201NN,3OS46CRSLG7YV9Q8ZCMKLG5KAV56VZ,315,5,a__d,41,32,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,r2a7w85d,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:51:17.474480+00:00,0,1,A2DOBD99DXD0K8,3SEPORI8WO7GRV7LQMSZMRK2UO0ZAF,0,6,,,,a__d,,,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,p7mezwmf,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:51:44.569432+00:00,0,1,A8TFVGAEEN2EC,3GFK2QRXXAPFRUQZK3HBFCAYL8VW5G,217,7,a__d,125,100,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,v2v2j7t9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:51:51.325121+00:00,0,1,ABVZFMC26LXO6,3CCZ6YKWR8R4FYDRRS7J1S2NN8B592,276,8,a__d,-60,0,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,kwbn03an,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:52:23.226938+00:00,0,1,A10VV1SPM63I94,3L2IS5HSFBQ6PF70T3YWR5PNRDKUN5,248,9,a__d,125,100,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,rzfdvyls,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:52:53.780742+00:00,0,1,A2BY4F7LXUBH9C,32Q90QCQ1TTOSDPB6QRBVVMGBVMEK6,206,10,a__d,9999,9999,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,5a5cz1ra,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:53:49.771515+00:00,0,1,A3LE6B5ITOGOZB,3WS1NTTKEZKEL1I3X81ZUTS79YVF0J,61,11,,9999,9999,a__d,,,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,ahr3tm0p,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:54:02.119436+00:00,0,1,A1CFMY4CEYOM8Y,3I7DHKZYGO8DG844UE7BBOOYQ66F54,251,12,a__d,-11,0,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,k2fn7dv1,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:55:39.481866+00:00,0,1,AUWIRTQHDTNLH,308Q0PEVB9LGRM86YCQDQ16SSUHI9P,0,13,,-13,0,a__d,0,,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,i4lss7fo,,0,33,32,conclusion,1,Results,127.0.0.1,2017-10-31 13:56:28.818031+00:00,0,1,AWHQGH3JPLTZO,3K4J6M3CXF1G0ECG0U4A1K4WJZ7GAA,276,14,a__d,24,15,a__d,5,1,0,1,1,zt085499,,,3QTFNPMJC6QKPU3G9NS2JD8IL8PZNT,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
